Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,target
1.282693718930377,1.48714643010402,1.928679515368837,1.4564506404507946,2.525931796319116,1.3668994008721578,4.818983232758974,1
2.267274683513045,2.763365729336753,3.785778926787127,2.0906771599060154,2.4357815381988144,2.5879091691022458,-1.1804487910179673,0
1.1893816080486415,2.074477712645966,1.542821403093546,2.122287403959098,3.2211196688075843,0.7370169593630845,1.75459835774845,1
1.9992045156657214,1.5085015546599396,0.45537708850025294,2.1132234231879914,1.9304035945847928,1.6811187111109287,1.553815091544698,1
1.1056275375169153,1.8530844536023956,0.4277163245835844,0.8299562977480412,1.823026929570817,1.8137153808347832,1.8376148868686308,1
1.9998461446056113,0.7428235999419718,1.088127034483844,2.208319394511575,1.8373820049957585,1.5904905990953195,1.8110340938944953,1
1.2881908736168945,1.3781801609465574,0.40445283890195316,1.8185069124910689,2.214639117792136,1.4920270531172986,2.116691305518781,1
0.4983729821489594,0.694412036222749,0.63473855803366,1.6527673425036051,2.2374489704720077,0.7623066405521987,2.5718739346650654,1
1.9821220995451847,0.830072769958249,1.790318680733098,2.040370054864069,2.8593246437010857,1.6987085083530258,1.6818153419264532,1
0.6923115602106658,0.8122091329458623,0.4080730207206203,1.4000311455372094,2.2395568137267863,2.0952955605977714,3.540439313568762,1
2.660079948217467,2.554489238636586,2.8472921549597823,2.2872639093641065,3.9767100893318488,2.438817628432915,3.951225193380414,0
0.9761000951876396,1.8153620693206824,2.285233122267143,1.9695623214587015,3.457731348036637,0.073904562993414,1.804512955605898,1
1.6689447983096584,1.5089776607738135,1.1860617219005845,2.134086597171849,2.667837752067994,1.3431686267110092,2.013629847125835,1
0.3207823700772761,0.7716307605147206,2.5385123535409577,2.855659918651495,2.0092141115617648,1.4456896442472342,1.521847766420579,1
0.005162831248870978,1.625526145133049,1.899735272312692,0.9357626350594463,2.833980941888013,1.0308275958454791,-0.8824576591316826,1
-0.594533854083041,1.7487457499853543,0.6889634947425707,2.698811833139632,1.2678982993306858,1.9324929069329062,2.871358837535675,1
2.6054712305144467,2.830793058654869,3.3712611483299764,2.465131139735956,4.126129883983276,1.6050409894474869,3.3011523177213373,0
1.6036015351049027,2.4284634853597327,0.29600608033544706,1.3005808773132996,2.598301692475929,0.9045686678327092,0.8661665759747486,1
1.1757065488265976,0.8391987035503751,0.004466832103045937,1.7102756366236522,1.5656779659311988,0.883665815831794,1.7048852819819424,1
1.3037569090071937,3.037111865162025,1.796599466713134,1.2902863976843506,3.127889059335376,3.6806934685007904,2.0621242354453244,0
2.906177041810489,3.0802658189203163,2.2040746426562605,2.2106263117821237,3.791093316934413,3.091346042775247,1.8197839873504,0
3.3730438650223107,1.8042727989528513,3.4690529435727133,2.5740259506426058,2.8825662236430887,2.6590999962803434,1.771980757523756,0
2.3354016104263087,1.5670388714396697,0.9817099716433706,1.3093958654547941,1.9724909178290315,1.9567290853711639,0.3437750431948535,1
1.2509432579128772,2.414363011837282,1.2615167826929339,2.2232597056663783,1.658466669974667,1.3469749389153982,1.8959776239362773,1
2.497201953357052,3.7145163665184846,2.7577367407478337,3.4585526683331196,3.0664513840708403,2.3760718070093207,0.06343991660561164,0
0.6570905218195712,1.8104613530827451,1.6944520439407487,2.377773177393703,3.0381279807584227,0.8532545919637267,2.3031007811256723,1
1.1271842307368587,3.4841114960644144,3.119487597079267,3.420242537784917,2.7967635878528845,2.9905388990841404,0.9855003224392069,0
3.442879039737163,2.998046455099028,1.4871664549173023,2.8175161750777624,3.9884519808992103,3.349300977810975,3.721299826212436,0
1.5251242937202134,1.6616190017003758,1.509308529944746,2.6495176663824043,2.065905771285077,1.6407087328462324,1.3013302692706072,1
1.7972300045336946,1.636216085889562,0.9228737425753024,1.96779534495194,2.220029516343218,0.919097547230967,1.6201142230991576,1
0.9054167125133005,1.6880978128305806,2.0820246664805024,1.4605332254886523,2.9576060532083623,1.0425431741513171,2.406673538217489,1
1.1174943791718608,0.9835915261975837,0.6048916680253539,2.337042766531416,2.9376534380153614,0.7396390568182587,1.3609659088303545,1
2.9689929957266186,2.975254507311442,2.27027809846884,2.9823857696137033,3.1819158761538677,2.351709827677883,2.8149693858310334,0
1.5040920470387704,2.8443856314377856,3.110069853926843,3.265422583995553,2.929009681102942,1.7401688311139858,3.7708484284613406,0
2.3792075066315688,2.0002193973124403,0.5030533002195101,2.0881424772507455,2.452785356564612,1.2958017864367932,2.2724593152380868,1
1.2812540376724628,0.5398026179831351,1.263206272217644,2.9672726005965324,2.987961768874658,0.6460948561638972,1.6265163573999244,1
0.7239389896926204,0.07577009970183397,1.1404493353567546,2.5021785939513825,2.138468144879545,1.8172141058466966,2.5068602407926943,1
0.424927034815276,2.157605930760724,0.7897691622203202,1.8146068995039666,3.134948432706742,1.4961896147066258,0.7668547951704859,1
1.223301963200362,1.5258065340897595,0.8934591337630847,3.135050038366882,2.7787428550132667,1.04728079134365,1.0464073313984361,1
0.7283625980704224,0.929433526030605,0.37575886653562673,1.3058213660425553,2.877820941084513,0.7569744534953103,4.705729698338036,1
2.9909501314158216,1.2082139374218628,1.6423328782025601,2.3108289878764947,3.578440329448946,2.8259333564036995,2.1576585121089256,0
1.6781293463195646,1.5689352097598752,1.1257820540204266,2.4092708574524595,2.9365554329234715,1.2361321387622224,1.6713352593804012,1
2.413613059171183,1.3566229489559716,1.0281679122447653,1.5997770527109656,3.076613954319609,0.8075224750468992,0.6318531808586035,1
2.335956029692488,2.3809933743205756,3.5541600037669814,3.0814497458712156,3.307891185581618,3.177799662947279,2.3742569495848307,0
2.1595913476786404,0.9597920585071441,0.5520740269776786,2.9114045947349614,2.338498596931191,1.0944588617663535,0.3047838284490239,1
2.0566224749987274,1.3177419071586103,2.087676391969333,2.6484787118460056,2.8586701429673593,0.813510234111225,2.419660547912904,1
1.5640564055958812,1.1954849927519484,0.6793071640604675,1.797804805931545,3.560268544389892,1.9254301021420313,1.7801155273817624,1
0.7596557921620639,2.019353159143093,0.9505321306208436,2.659357493577451,3.118319904998223,1.823748961752959,2.23831037560698,1
1.7447391734506275,3.2943986908621317,3.348419960187328,2.0161838721361494,3.0845845566528145,2.0645028780951327,0.2428585832252994,0
1.7852152108483927,1.6595911411079063,0.8330069189800884,2.90678508459553,1.8756366987495428,0.30523749615347595,1.831569673389761,1
2.0304492085941046,3.0131893606025026,1.8184990996701944,2.911296349960919,3.2868771786633646,3.444556802121949,1.02282602671266,0
1.2914490884744452,1.8174289492659328,1.672239454826228,2.2621281757434195,1.21631302757809,1.5358985937395693,0.9890447395020348,1
1.5961255290021148,1.5356001269070532,1.3188483121761478,3.085229356563096,1.7712758330884621,1.7943935366173063,3.095918259613466,1
1.8307976186035135,1.3416616914347343,0.804292068850083,1.4977610827636205,0.9057865570155654,1.4072597441936892,1.884086980292057,1
1.1541757848172591,0.33176191074250044,0.44139489541720983,2.027158388296403,2.0763018307126413,1.2656431574661704,3.3842739047990333,1
1.995184999192847,0.14799794991855164,1.9086828976714938,1.259309494613296,2.090379871750276,1.6555520941079516,4.5774659569007525,1
0.8857830703747882,0.9106434971118444,0.17745654041045314,1.3208067797544414,2.9119873255861775,1.5810933904116529,3.690762587528327,1
2.011152223325286,2.95783763539289,2.1139541235243415,2.7623810184548883,3.3949866783294222,1.1518773025209124,2.2367003068087894,0
0.1636606210575414,1.0068626483752243,2.5499111486915393,2.4827682917699407,2.680422712607287,1.6398387744325715,3.625307182571205,1
0.7482605847383214,0.8424805228927512,1.0000797340394567,2.1087410492955354,1.2346014044822675,2.1164895905145364,1.8122672585218902,1
-0.35145272183869397,0.32808240011654005,0.850764180342,3.5013238535457347,2.0924126904710683,1.2988614130791125,1.0630458415839736,1
4.105760817981866,2.8926969378523446,1.8934031210024174,2.6094826644732114,3.321029940663483,1.4649838624042157,2.0643567229528883,0
1.7267840302284028,1.1604582609641712,0.7685717200568298,2.1199055956662076,2.3367190100456616,1.3219988873514097,3.4795085541143247,1
2.030067994177076,3.0146495683777617,3.1461631106976853,2.0270796531181414,2.595228997429044,2.005607302639522,0.8672804017989335,0
2.082743278717914,2.436532354857036,2.5425682262636737,2.3399902325636392,3.279062732727536,3.394460256228909,-0.2771897011274972,0
2.644918467756361,2.6275782850968388,3.9333857623492845,1.513047311702911,3.2793211564893276,2.775260283192352,2.644106776048164,0
1.3229907495958393,0.2982867955574533,1.3243418466419563,1.8290894423364756,1.3109110421528158,0.19284639272944437,3.8574055544594414,1
3.898641787452334,1.8832780337228343,3.0634820836341192,1.3945077278001874,2.778463643559156,2.652220613290154,-1.175913417090231,0
3.466604106040959,2.6770319472054935,1.956231938796087,1.7472966318357932,2.7360968869727236,2.771179547390181,2.385285952384506,0
0.09095025140679819,1.6251596129571502,1.7918928180668334,1.5903775337446144,1.3739718620448793,1.3879314895978765,2.092496415568071,1
2.1946648520503214,4.269205458816127,1.680640060068844,2.8578079643626535,2.8837459410290514,2.397072138811107,3.5691250167086443,0
1.0555111059098035,0.50722141031814,2.1322381836234237,2.0449538114775363,2.254766736201859,1.7998400157881658,1.9266413745793154,1
2.100727601179043,2.952191022279999,1.728539276385114,2.5310821929043845,3.1805246523604622,3.974126355596666,1.770771283437849,0
1.1353801986240846,1.69309997026702,0.9509668776420303,1.2837525853965188,2.4376975965201746,1.8009422199565197,1.8488753839398586,1
1.5277499200631672,1.993394497783663,1.1308569894623837,1.1608560217267898,1.6056263870806913,1.9284872891317846,1.777751455397044,1
1.312491974793974,1.7116800638135659,1.297313190886972,2.6862511530738593,2.6247424834731183,1.4391073336932272,1.7992400163724676,1
1.1911329969673867,2.437480409211555,-0.29596223700485386,1.8680072044714935,2.345492153350035,0.7657929660929484,2.8068097460818007,1
1.1360840346914365,1.346090462334563,0.7256128956381296,1.7906754172321657,2.8282901253207378,2.198052401360543,2.4561754223681738,1
1.415987840156908,1.179909588603895,1.414883497808311,2.2241378898348816,2.6694937673361667,2.0269970625154516,2.3405455833740687,1
3.5668586694458577,2.736769613164333,1.9115760251168261,3.0440343892399806,2.124054500948783,2.282717287272369,1.2398523332445976,0
2.1072129220890754,2.4263153744658235,1.8424603908734587,1.3856871145954512,0.8998170303957115,1.5061968116363746,1.2754942705665122,1
0.43639352963948724,0.44692181407559306,0.621585256571248,3.506902068825931,2.561133789866311,1.1959711373370394,0.849095069003196,1
2.1821592908232272,0.8520201703693681,1.1652456777630322,1.9075303240362596,2.1897255017524646,1.313801784743516,1.7813303094934612,1
2.207496686581851,2.1538059887015706,2.1510590816655197,2.2611240415269633,2.8954917933638087,2.0959880781247584,3.2952262626494204,0
2.35615735246381,3.6189449396315894,2.7000539215613855,2.7660202175925246,2.7475293530366423,2.890300113428265,3.5110078502217377,0
2.6749320202881504,3.432323129572041,2.538770288258318,1.8423457633716511,3.2823882739868773,1.6343900834081297,1.4299052568749602,0
1.1597013425473082,0.9577471699863296,0.5589544444718213,2.178707456074852,2.220191850518018,0.3951424130266536,1.2769578498529064,1
1.0669264311841253,1.0761993689611644,1.1825957055778653,1.453742138736137,2.677208838695957,0.5895349015345126,2.442730516216386,1
1.9631482150321102,3.7911658410624187,1.769540399017134,2.090557397810009,2.253612096499839,1.7741872834931627,2.437023370306343,0
1.4104945243365596,2.6904663941717004,2.1020518828950085,2.3254365481355563,2.920535324169839,2.0965217997984,0.3650314431903665,0
1.9146036111535851,1.7769800809623282,0.8821712268936053,2.005304050120018,2.6342020413815583,2.010786708451903,2.2685175863930467,1
1.0567443206392149,0.86127368107108,1.908156796326755,1.4926103524308096,2.4690223662816666,1.2868513804633714,-0.470681035571093,1
2.486774327211562,2.3009133011003855,3.1246359911337773,2.5035168610512635,3.149827103527174,1.4133597793479118,1.0346430464933971,0
3.1816279474892575,3.3829680124745867,2.349033549927856,2.4567237481708886,3.1079932591646005,1.8752651854270717,2.8716924538354545,0
0.9661300746208901,1.4926842840838257,1.3052923683742808,2.4158343268001907,2.5109846312868775,0.8962277890661499,2.4198977020505104,1
2.2451785270229805,2.5948035557031996,1.8790948284713527,1.7673782972930003,2.5871921018796895,2.296596980973539,-0.0896259945664251,0
1.9404530945875318,2.343090389631532,3.6444990569484124,3.40702367592909,3.185966452888257,2.7117205062487635,1.5828269951967024,0
1.7576994879453531,1.0275369711621212,2.495296140192603,3.0848471759646707,2.4815783762329438,1.8077065865537592,-0.13009263252686643,1
2.7370034141805903,3.04986016346057,2.887209222065771,2.2800370073993443,2.7119070710498434,2.515590707328601,-3.008611672069043,0
2.2493887304772846,2.2615390210626516,2.3496979747586577,2.2094558664397668,3.0809635729568505,2.245663351401536,1.4372306001849071,0
2.0551907341364886,1.1826142676120017,2.8159252890285638,2.5230791546323257,3.395395093048077,2.1873934741948795,0.4764927301453903,0
2.3312068218487294,1.7794513845763273,1.4195293976239132,2.6465264399635484,2.7883473690194136,1.3400395952233766,2.762185111884105,1
2.175040220866596,3.1067178514521294,2.5385188354001578,2.3552682623199317,2.6207680664063053,2.712389236714321,3.2106910861636506,0
1.7543230481838443,1.0687422197875356,1.0272982058045663,2.054048057789451,2.5949915454100325,1.5941461122318612,3.5011282459213278,1
1.0699441935238607,0.8538431280079617,1.5020104364470692,1.4333404546623074,2.321970667861266,0.19667064065321258,3.522282349863322,1
2.5141593661634865,2.790336788843348,2.3962270600301276,1.202276562404645,3.1486942489861014,1.801469934640267,0.5256821179208675,0
0.8390560885634264,1.73488882990846,0.9071396313218166,2.4480734787551675,2.2534000660226363,0.8351127043111308,1.90715398621857,1
2.3201549476399945,1.7738025913566642,3.392644641179706,3.1848857854301893,2.6950601532168963,2.873554177490848,1.8828829711013202,0
1.1206497115964449,1.5772363242799314,1.0169805219702504,1.267101966997618,2.016224208806358,1.3818968703083927,1.5564896837229278,1
2.863681874436439,3.5349061855327952,1.3194090071074316,1.4676789905569854,2.599824908799869,2.6861619001812573,1.204118488895063,0
1.974897154475812,2.3554368785240025,1.9731601022063086,2.7936232489020227,1.615366332036128,1.2667878449647296,0.6297546272083271,1
1.6153874592135562,1.057356574499609,0.0984558717970698,2.4800921548242103,1.5010240509664854,0.20396519870336632,0.7566346836741502,1
2.9707188069246637,3.077292216451689,2.0313929793413754,2.965389903198285,3.047146999663291,2.2239698794578815,4.073713400275295,0
2.0469252553855206,3.1451031347945437,2.6928686763425276,2.6037165183046524,2.9636674987149245,2.7433963968299047,1.5443690565068489,0
2.66716325524121,2.3798282613313817,3.099188930280155,1.6818493646330288,3.1795408732810064,2.460122272810392,-1.1490015969133165,0
1.1364519298123648,1.4829792490879472,1.0451179721040997,1.3620764923951882,2.147255308328433,1.9136998278586548,3.458990566906541,1
2.864059731027556,2.806850555846748,2.4942459244568886,2.062860907739896,3.2931993206829167,2.176337616220381,1.4497598996417744,0
1.1378744239724246,0.3575344223264667,1.628026007934051,2.316619003836952,2.6006325245110453,1.2229701019476604,1.3979195153227337,1
0.5866303075288932,1.4521846438674895,0.7699513010282251,2.1723654537139367,2.5359020295471146,1.6894749145086612,1.7567078111328644,1
1.8738140623024233,1.3204167622519658,0.9401280578517244,1.267087688256225,2.806305792953885,1.072968759866907,3.6737319305988616,1
2.104657411318781,1.63374492699311,3.349381497502146,1.891162842610735,2.7063328373317295,2.4713406279237113,2.323335928932057,0
2.429251043840918,3.0738028645289157,2.8899131596761296,3.7596723520719197,2.5880240088913746,2.7836327216064354,1.1569178802042632,0
2.2565792542981558,2.8677499437005856,3.712695198697541,1.8922513267070822,3.4628853570535396,3.811710728394822,0.7430708415259096,0
0.4613143670839349,1.8735097909610585,0.18637627535572351,2.265561336385652,0.855094525542322,0.801091271756856,3.960303682751537,1
0.9333672350216281,1.3706993918447057,1.422222670865133,1.3346506365056947,2.142382829575192,1.6141949096813109,-0.507098447806531,1
2.5923729154236868,2.8295030300929156,1.7249716827408823,2.77230996697429,3.090028194800064,2.368870204604385,0.9546614511733519,0
1.6408157061965019,1.3951873941125537,1.1307438918213735,1.8523495696104535,2.718808882476117,-1.0942911131966537,2.8699810267943398,1
1.309568946697668,1.280379929633855,2.815878340183828,0.8708729314573648,1.2363392195054994,0.7639702367824717,1.9269121495470096,1
1.4010891392034341,1.5445194001675422,1.6606861065053409,1.9690077290066692,2.3143648825357546,1.7125408964546356,1.1128521001284355,1
1.4989334835877668,0.6304537830450959,0.7665148432039979,1.567568932732345,2.7923236436962497,1.1718547349056445,3.280535244221662,1
1.257281514966927,2.1944230070432726,2.674238161280267,3.1582674771925836,3.255338310822214,2.1491353698376123,1.314536346166771,0
1.3698546780700223,1.1029694399774677,0.33526880650896657,2.4703405218121,2.555431538473338,1.5751551010473503,2.157313941310644,1
0.6903872547372726,0.7393291613337775,1.4439554360030957,2.1133731189313494,1.8617556306906164,2.545611963839199,0.8221618444910728,1
2.1792845889158317,1.8757998406198517,0.171209765494604,3.252304468649459,1.7730047011501981,0.8069360090027735,2.9755280415764136,1
2.170560762551005,1.023062681209636,1.0407094028984907,2.1642450579034054,1.992965279314152,1.4677392782320957,0.4847829286472927,1
3.0938308422491,2.9316745002103017,2.355750770317312,2.2815336818254255,2.734562461004757,3.2087023644653963,3.143793118623512,0
1.121706826685114,0.45821734335815173,1.2729598307039611,1.8688881085030915,2.8212318088865227,1.5211711358019133,3.0002182851097507,1
-0.21774286381615104,1.8952856417329125,0.7965799561149883,0.8167485790065377,3.296749161283786,2.1411312344981317,2.418066591253696,1
0.31998725667819067,1.0273133845129607,1.1259342223864321,1.0977518222679272,2.884301567316317,1.4912994948058527,1.549961738088734,1
3.544084123122693,2.761873982022957,2.597070828981896,3.656157592535008,3.1745427177839587,1.8078070753936144,1.2051476429920218,0
2.5509749251671936,2.0482634231771066,2.8655098253140743,2.831881425474364,3.447834134301193,2.2594375965210727,2.4271218620593626,0
2.6324006074825546,1.441973271195488,2.998744306358178,3.0757810226230338,3.292966741509786,3.351066335828953,-0.38122833852311067,0
3.20957178425738,2.7470154564202067,2.4446844707906803,3.1382822812027817,3.5415405721222837,2.3656987150876634,2.466254951264805,0
3.2060163536271564,4.050662651292813,2.1550993962300486,3.594503912066051,3.1150857397846288,2.4057121843819167,1.0346512567670465,0
0.7401252098142163,0.2812312928953125,1.2898364406093998,1.6907989457040598,3.272252248526711,0.7391762580761829,0.8830303908674504,1
0.09593731188964481,1.8258626711592325,1.666117115124969,2.025573357169626,1.8403713801339532,0.1873351283795808,3.1417050332127983,1
-0.9060317858489607,1.5631171938705524,1.4542738647851532,2.3943547046196114,2.2974380261273986,1.7928217064749585,1.574698521384154,1
1.6864990667678101,1.0804158442299352,0.8822586985972091,1.813844491642203,1.9770674932951129,1.288871278931363,2.1081637358218095,1
1.6777914002904983,3.7630469489777627,2.6904547790937134,3.0735540241499413,2.662963042468394,2.4450264419110965,2.699154816151624,0
2.607093424555312,3.3244520150979477,2.5907814098319197,2.4279285655170124,3.1035369515940925,2.9239398540955466,2.116501142925545,0
0.7498977335551268,0.8673035307851373,1.1029180544734973,2.34980986206986,2.5125854228137485,1.681152899369008,0.027345266994769087,1
1.2886499866296777,1.0708627366059569,2.0688274588751745,2.6404649281545556,3.4176381723234277,0.6261863750674368,2.707349395642058,1
1.1063075240711142,2.0258966707947783,2.0188753525687515,2.4887215233941595,2.6808072883302354,2.218239090815802,2.3861496351567206,1
1.093720111234175,1.5052163349996244,1.1206143277995275,1.4711094286004922,3.496670139898244,1.366051854568066,1.428874288871578,1
2.0173999603611104,1.1185816741626564,2.427737147777707,2.9775515849948246,1.5689175735882566,2.02643562866234,1.217363679814455,1
2.2865066461037844,2.7085608631740663,3.704029236541292,3.1054689983611463,2.8412634971612936,2.702778873187242,-0.6052691203407606,0
1.9916983214643023,2.469011339718855,2.3386716149969446,2.9046739938376858,3.8910878093536994,2.5172434270887996,0.03158062864478484,0
1.3859541295550062,1.4824764756825706,-0.15037753790263741,1.4665431014971508,1.8300103975482782,0.8999160990600068,4.79715117487845,1
2.212818553416922,2.1241183559942405,1.2975088812665632,2.523010057475387,1.270252877915888,1.2300030670952573,3.267354099616209,1
0.9628507663286319,2.697924061301883,3.4395166885265054,2.6972931340035515,3.224129234614576,2.020516413193495,2.2555121192296474,0
3.6695856425395563,2.200619508577095,2.820368248521709,1.9465607093210966,3.045177544944699,3.2840730128414224,0.2357212262481871,0
1.3487820186015755,1.9982839768320446,2.8821186521873177,1.8224398992019508,2.9236035282032344,3.147358170286926,2.6255024348019065,0
1.1321860702177808,0.9033398270087787,0.9261332989666388,2.773206993683206,2.2441700200379144,1.8785179922993818,2.4958631803577744,1
1.3464700701196204,1.219977860447687,1.0533042572988915,2.822606525534467,0.9839013342474163,0.518521066503346,2.739269864849893,1
1.6271184615596845,0.759393179599416,1.9460842685706856,2.0793968773206113,2.036913046944947,0.7432398359690877,2.2773791859246986,1
1.5864342914306095,0.34799279556582036,1.0702574526549866,1.1414052220042379,2.6977864195308174,1.4758499538775767,0.4793006347631603,1
0.7830401593986859,1.5666837219985246,1.5627548279108394,1.2911378264984035,1.869319807984404,1.785129344373612,2.8372723163728315,1
2.685874067599238,3.8054810703352384,3.009868845443236,2.4591801453872275,2.8954118740016552,1.73207936978267,1.0345916843922163,0
2.492192393381105,2.8398729994615755,2.701487131341922,1.8683215245051958,3.8425805313156958,1.8384439539144557,1.0414072190712338,0
1.0353686755304947,1.3440672862523977,0.7839038977266046,2.472729398441542,1.7870169818419757,1.1143295401019744,1.3840654421432548,1
2.577654393405968,2.415893779262616,3.4278998694872613,2.661928095870507,3.2813821435791586,2.586790135891926,1.6556453054326141,0
1.616061750858758,1.6896450108903847,1.067365895418724,1.7366053027378074,2.5100520234864927,-0.003622121495550497,0.8598763604339899,1
2.151323499487285,3.154785024426669,2.637732023102537,1.9925953681206852,3.492355715334449,2.059873889767638,2.6782824714999927,0
2.460196325337214,2.114989114211247,3.230223362779766,2.6776589325123825,2.4881635834946954,2.875930427737463,-0.545047598876304,0
1.6790320368212126,2.603732202888121,2.371676658014248,3.5173986731496014,3.734819167102124,2.42127463108356,4.583786052342403,0
0.8670633837920805,1.4129658235831657,1.4773996288137343,2.0279155270139406,2.458177841337022,2.433871064947738,2.916265210074796,1
2.6987254697576835,3.0256508961361743,3.6955009463608053,3.5505234399938073,3.4162958954314773,2.2837311099968187,2.129825480237084,0
2.3995295020303073,2.182924429335665,3.5539605354291037,1.7868076110811442,2.6516739465535313,2.1478433755281245,3.847974733524051,0
1.1544886305765454,1.929965816422555,2.1754257582074863,2.0773308575606553,3.2392723161614048,2.0601821341588082,1.396164949476704,1
1.7890185457947192,1.2848125555809826,1.3203724351439874,2.377303078987735,2.0212944729290183,1.095810612237393,2.692509698761215,1
2.3073160183870574,2.2090252661943826,2.7017417330031597,2.81938052722538,3.3238399824308877,2.6682666786271687,2.329319253672287,0
1.7909071882871186,1.7810018906766005,1.030347706745559,2.2682764375636575,2.166343061770677,2.013061206722319,0.9187445378002074,1
2.216606028567189,2.209184852902265,1.3941740967303549,2.234204731910249,2.941651342740604,2.530691691918573,1.845777169314997,0
2.1736014668288486,3.7839381176748232,2.6142957401572104,2.2850178663330034,3.192030835541747,1.8720393567758846,0.6588873240719402,0
0.04836089453349554,2.060708236288654,0.5991113796883977,1.7344353433992374,2.7371760171338737,1.892153349706324,2.9114621976797754,1
1.756206664288981,1.657670589923291,0.0381341610823061,2.556404965987236,2.513138324568252,0.6430436560096785,1.8372577667684074,1
2.1747746515460844,1.3981034634929808,0.046311449118873554,2.435722891748816,1.4632563939681649,0.826445479431449,2.109488565729369,1
0.8034790911385643,1.2711822349880781,1.4263266315037662,2.1816558974808293,2.2020117824237637,0.44923943939289823,2.650762922051154,1
2.3286569263212455,1.4994015978172308,1.1086501337432344,2.6364745969755377,2.3457522191658278,0.0005934101571202116,1.1666495697459027,1
1.6749531627595058,2.126426343651307,1.5633337846896804,2.57689738085919,2.3144039967777594,1.9657352920789717,2.9298421818403644,1
2.5531561369062112,3.759422054368792,1.4561176980826536,2.3154250482492413,3.338801757921202,1.674678750420188,2.5445919745872563,0
1.1478545216718217,1.2850168797182588,0.5729462057049853,2.85324815077616,2.995684132717226,0.22488741094544562,2.8791903077446,1
1.1851845741501212,1.849864104157707,1.8360918309407355,2.4772914425838812,2.4275329286526675,1.6711281007920664,3.1016323244033575,1
1.361437933225439,1.7536758110375703,1.483519585641952,2.182169795504849,3.054710904430138,0.5147013919804336,1.114992888262473,1
